주문번호,날짜,시간,카테고리,상품명,SKU,수량,단가,합계,결제수단,고객국적
NB-2602-0111,2026-02-03,11:38,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,현금,태국
NB-2602-0111,2026-02-03,11:38,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,현금,태국
NB-2602-0112,2026-02-03,12:04,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,한국
NB-2602-0113,2026-02-03,15:45,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,현금,일본
NB-2602-0113,2026-02-03,15:45,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,현금,일본
NB-2602-0113,2026-02-03,15:45,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,현금,일본
NB-2602-0114,2026-02-03,14:16,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-0114,2026-02-03,14:16,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,카드,일본
NB-2602-0114,2026-02-03,14:16,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NB-2602-0115,2026-02-03,13:44,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,일본
NB-2602-0115,2026-02-03,13:44,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NB-2602-0116,2026-02-03,12:29,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,중국
NB-2602-0116,2026-02-03,12:29,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,중국
NB-2602-0117,2026-02-03,12:55,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,미국
NB-2602-0117,2026-02-03,12:55,커피포,오리지널 에어 10T,NM-2000008,3,16500,49500,현금,미국
NB-2602-0117,2026-02-03,12:55,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,현금,미국
NB-2602-0118,2026-02-03,14:09,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,카드,한국
NB-2602-0118,2026-02-03,14:09,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,한국
NB-2602-0118,2026-02-03,14:09,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,한국
NB-2602-0119,2026-02-03,13:36,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,카드,일본
NB-2602-0119,2026-02-03,13:36,스낵,오란다 말차,NM-3000004,3,4500,13500,카드,일본
NB-2602-0120,2026-02-03,14:30,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-0120,2026-02-03,14:30,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,일본
NB-2602-0121,2026-02-03,11:55,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NB-2602-0121,2026-02-03,11:55,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,일본
NB-2602-0122,2026-02-03,14:08,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,3,5500,16500,카드,일본
NB-2602-0122,2026-02-03,14:08,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,카드,일본
NB-2602-0122,2026-02-03,14:08,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-0122,2026-02-03,14:08,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,일본
NB-2602-0123,2026-02-03,13:07,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,간편결제,미국
NB-2602-0124,2026-02-03,11:38,스낵,오란다 오리지널,NM-3000003,3,4500,13500,간편결제,동남아기타
NB-2602-0124,2026-02-03,11:38,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,동남아기타
NB-2602-0125,2026-02-03,15:47,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,일본
NB-2602-0125,2026-02-03,15:47,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,간편결제,일본
NB-2602-0126,2026-02-03,14:10,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,한국
NB-2602-0127,2026-02-03,11:47,커피포,생일파티바닐라 커피포,NM-2000005,1,15900,15900,카드,미국
NB-2602-0128,2026-02-03,13:36,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-0128,2026-02-03,13:36,커피포,라즈베리말차 커피포,NM-2000017,1,15900,15900,카드,한국
NB-2602-0129,2026-02-03,13:11,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,일본
NB-2602-0129,2026-02-03,13:11,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-0129,2026-02-03,13:11,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,1,5500,5500,간편결제,일본
NB-2602-0130,2026-02-03,16:23,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,일본
NB-2602-0130,2026-02-03,16:23,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,일본
NB-2602-0130,2026-02-03,16:23,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,일본
NB-2602-0131,2026-02-03,14:19,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,현금,태국
NB-2602-0131,2026-02-03,14:19,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,태국
NB-2602-0131,2026-02-03,14:19,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,현금,태국
NB-2602-0132,2026-02-03,13:30,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,카드,홍콩
NB-2602-0132,2026-02-03,13:30,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,홍콩
NB-2602-0132,2026-02-03,13:30,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,홍콩
NB-2602-0132,2026-02-03,13:30,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,홍콩
NB-2602-0133,2026-02-03,16:09,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,일본
NB-2602-0133,2026-02-03,16:09,커피포,오리지널 에어 10T,NM-2000008,2,16500,33000,간편결제,일본
NB-2602-0134,2026-02-03,13:35,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,대만
NB-2602-0134,2026-02-03,13:35,MD상품,키링 mix man,NM-4000001,2,12000,24000,카드,대만
NB-2602-0134,2026-02-03,13:35,커피포,화이트베리모카맛 커피포,NM-2000013,2,15900,31800,카드,대만
NB-2602-0134,2026-02-03,13:35,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-0135,2026-02-03,16:34,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,한국
NB-2602-0135,2026-02-03,16:34,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NB-2602-0136,2026-02-03,14:00,MD상품,키링 포 모양,NM-4000002,2,12000,24000,카드,한국
NB-2602-0136,2026-02-03,14:00,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,한국
NB-2602-0137,2026-02-03,16:19,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,미국
NB-2602-0138,2026-02-03,13:47,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,태국
NB-2602-0139,2026-02-03,15:58,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,대만
NB-2602-0139,2026-02-03,15:58,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,간편결제,대만
NB-2602-0140,2026-02-03,13:54,MD상품,키링 포 모양,NM-4000002,1,12000,12000,카드,일본
NB-2602-0140,2026-02-03,13:54,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,카드,일본
NB-2602-0141,2026-02-03,12:06,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,대만
NB-2602-0141,2026-02-03,12:06,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,대만
NB-2602-0142,2026-02-03,12:28,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,간편결제,한국
NB-2602-0142,2026-02-03,12:28,스낵,오란다 말차,NM-3000004,1,4500,4500,간편결제,한국
NB-2602-0143,2026-02-03,17:19,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,태국
NB-2602-0143,2026-02-03,17:19,MD상품,키링 mix man,NM-4000001,1,12000,12000,카드,태국
NB-2602-0144,2026-02-03,13:48,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,일본
NB-2602-0144,2026-02-03,13:48,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,카드,일본
NB-2602-0145,2026-02-03,14:57,MD상품,북촌 에디션 토트백,NM-4000005,1,22000,22000,카드,일본
NB-2602-0145,2026-02-03,14:57,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,일본
NB-2602-0146,2026-02-04,13:35,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,일본
NB-2602-0146,2026-02-04,13:35,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,일본
NB-2602-0147,2026-02-04,14:53,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,현금,한국
NB-2602-0147,2026-02-04,14:53,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,현금,한국
NB-2602-0148,2026-02-04,14:33,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,카드,홍콩
NB-2602-0148,2026-02-04,14:33,커피포,민트초코맛 커피포,NM-2000014,1,15900,15900,카드,홍콩
NB-2602-0149,2026-02-04,14:24,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,현금,일본
NB-2602-0149,2026-02-04,14:24,스낵,오란다 오리지널,NM-3000003,3,4500,13500,현금,일본
NB-2602-0150,2026-02-04,13:08,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,일본
NB-2602-0151,2026-02-04,14:14,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,태국
NB-2602-0151,2026-02-04,14:14,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,카드,태국
NB-2602-0151,2026-02-04,14:14,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,태국
NB-2602-0152,2026-02-04,11:48,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,간편결제,한국
NB-2602-0152,2026-02-04,11:48,MD상품,키링 포 모양,NM-4000002,1,12000,12000,간편결제,한국
NB-2602-0152,2026-02-04,11:48,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,한국
NB-2602-0153,2026-02-04,12:20,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,간편결제,일본
NB-2602-0154,2026-02-04,16:17,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,카드,대만
NB-2602-0154,2026-02-04,16:17,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,대만
NB-2602-0154,2026-02-04,16:17,스낵,오란다 말차,NM-3000004,3,4500,13500,카드,대만
NB-2602-0154,2026-02-04,16:17,커피포,생일파티바닐라 커피포,NM-2000005,2,15900,31800,카드,대만
NB-2602-0155,2026-02-04,10:06,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,간편결제,일본
NB-2602-0155,2026-02-04,10:06,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,간편결제,일본
NB-2602-0156,2026-02-04,10:02,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,미국
NB-2602-0156,2026-02-04,10:02,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,카드,미국
NB-2602-0156,2026-02-04,10:02,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,미국
NB-2602-0156,2026-02-04,10:02,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,미국
NB-2602-0157,2026-02-04,15:19,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,현금,대만
NB-2602-0157,2026-02-04,15:19,커피포,밀크카라멜맛 커피포,NM-2000114,2,15900,31800,현금,대만
NB-2602-0157,2026-02-04,15:19,커피포,오리지널 에어 10T,NM-2000008,1,16500,16500,현금,대만
NB-2602-0158,2026-02-04,13:43,커피포,바나나우유맛 커피포,NM-2000043,1,15900,15900,간편결제,일본
NB-2602-0158,2026-02-04,13:43,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,간편결제,일본
NB-2602-0158,2026-02-04,13:43,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,간편결제,일본
NB-2602-0159,2026-02-04,16:31,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,일본
NB-2602-0159,2026-02-04,16:31,커피포,시나몬약과맛 커피포,NM-2000019,1,15900,15900,간편결제,일본
NB-2602-0159,2026-02-04,16:31,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,간편결제,일본
NB-2602-0160,2026-02-04,11:41,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,미국
NB-2602-0160,2026-02-04,11:41,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,미국
NB-2602-0161,2026-02-04,15:59,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,간편결제,대만
NB-2602-0161,2026-02-04,15:59,커피포,말차라떼맛 커피포,NM-2000108,3,15900,47700,간편결제,대만
NB-2602-0161,2026-02-04,15:59,MD상품,키링 포 모양,NM-4000002,2,12000,24000,간편결제,대만
NB-2602-0162,2026-02-04,13:27,커피포,밀크카라멜맛 커피포,NM-2000114,3,15900,47700,간편결제,유럽
NB-2602-0163,2026-02-04,17:17,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,중국
NB-2602-0163,2026-02-04,17:17,스낵,오란다 오리지널,NM-3000003,2,4500,9000,카드,중국
NB-2602-0164,2026-02-04,14:20,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NB-2602-0164,2026-02-04,14:20,MD상품,키링 mix man,NM-4000001,3,12000,36000,카드,일본
NB-2602-0164,2026-02-04,14:20,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,카드,일본
NB-2602-0165,2026-02-04,15:43,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,동남아기타
NB-2602-0165,2026-02-04,15:43,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,카드,동남아기타
NB-2602-0165,2026-02-04,15:43,MD상품,북촌 에디션 토트백,NM-4000005,3,22000,66000,카드,동남아기타
NB-2602-0166,2026-02-04,13:03,MD상품,뉴믹스 에코백,NM-4000004,2,18000,36000,간편결제,태국
NB-2602-0167,2026-02-04,11:32,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,중국
NB-2602-0168,2026-02-04,11:34,커피포,타로밀크티 커피포,NM-2000018,2,15900,31800,카드,한국
NB-2602-0169,2026-02-04,14:56,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,간편결제,한국
NB-2602-0170,2026-02-04,15:07,커피포,군밤맛 커피포,NM-2000015,2,15900,31800,카드,태국
NB-2602-0170,2026-02-04,15:07,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,태국
NB-2602-0171,2026-02-04,12:21,MD상품,키링 포 모양,NM-4000002,3,12000,36000,카드,홍콩
NB-2602-0172,2026-02-04,13:57,커피포,타로밀크티 커피포,NM-2000018,1,15900,15900,카드,한국
NB-2602-0173,2026-02-04,13:04,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,현금,한국
NB-2602-0174,2026-02-04,15:10,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,간편결제,동남아기타
NB-2602-0174,2026-02-04,15:10,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,동남아기타
NB-2602-0175,2026-02-04,12:56,MD상품,북촌 에디션 토트백,NM-4000005,2,22000,44000,카드,한국
NB-2602-0176,2026-02-04,15:28,MD상품,뉴믹스 에코백,NM-4000004,3,18000,54000,카드,대만
NB-2602-0177,2026-02-04,12:05,커피포,시나몬약과맛 커피포,NM-2000019,2,15900,31800,카드,일본
NB-2602-0178,2026-02-04,13:42,커피포,오리지날 커피포 10T,NM-2000003,2,14500,29000,간편결제,유럽
NB-2602-0178,2026-02-04,13:42,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,유럽
NB-2602-0179,2026-02-04,13:22,스낵,건빵크런치 8개입,NM-3000001,2,6500,13000,카드,태국
NB-2602-0179,2026-02-04,13:22,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,태국
NB-2602-0179,2026-02-04,13:22,커피포,말차라떼맛 커피포,NM-2000108,2,15900,31800,카드,태국
NB-2602-0180,2026-02-04,13:03,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,일본
NB-2602-0180,2026-02-04,13:03,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,일본
NB-2602-0180,2026-02-04,13:03,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,카드,일본
NB-2602-0181,2026-02-04,12:38,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,일본
NB-2602-0181,2026-02-04,12:38,커피포,얼그레이밀크티 커피포,NM-2000016,3,15900,47700,카드,일본
NB-2602-0182,2026-02-04,12:29,커피포,오리지날 커피포 10T,NM-2000003,3,14500,43500,간편결제,대만
NB-2602-0182,2026-02-04,12:29,MD상품,키링 포 모양,NM-4000002,3,12000,36000,간편결제,대만
NB-2602-0183,2026-02-04,11:18,스낵,건빵크런치 8개입,NM-3000001,1,6500,6500,카드,일본
NB-2602-0183,2026-02-04,11:18,커피포,군밤맛 커피포,NM-2000015,3,15900,47700,카드,일본
NB-2602-0183,2026-02-04,11:18,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,일본
NB-2602-0184,2026-02-04,12:22,커피포,얼그레이밀크티 커피포,NM-2000016,1,15900,15900,카드,한국
NB-2602-0184,2026-02-04,12:22,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-0185,2026-02-04,16:18,스낵,건빵크런치 8개입,NM-3000001,3,6500,19500,간편결제,일본
NB-2602-0185,2026-02-04,16:18,커피포,볶은쌀 커피포 10T,NM-2000004,3,14500,43500,간편결제,일본
NB-2602-0186,2026-02-04,11:14,커피포,민트초코맛 커피포,NM-2000014,2,15900,31800,카드,홍콩
NB-2602-0186,2026-02-04,11:14,스낵,쌀전병 스낵 믹스커피맛,NM-3000002,2,5500,11000,카드,홍콩
NB-2602-0187,2026-02-04,17:22,MD상품,뉴믹스 에코백,NM-4000004,1,18000,18000,카드,홍콩
NB-2602-0188,2026-02-04,11:02,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,중국
NB-2602-0189,2026-02-04,13:11,커피포,시나몬약과맛 커피포,NM-2000019,3,15900,47700,현금,대만
NB-2602-0190,2026-02-04,13:49,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,간편결제,일본
NB-2602-0190,2026-02-04,13:49,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,간편결제,일본
NB-2602-0190,2026-02-04,13:49,스낵,오란다 오리지널,NM-3000003,2,4500,9000,간편결제,일본
NB-2602-0191,2026-02-04,15:29,커피포,생일파티바닐라 커피포,NM-2000005,3,15900,47700,현금,대만
NB-2602-0192,2026-02-05,14:39,커피포,얼그레이밀크티 커피포,NM-2000016,2,15900,31800,카드,한국
NB-2602-0192,2026-02-05,14:39,커피포,오리지날 커피포 10T,NM-2000003,1,14500,14500,카드,한국
NB-2602-0193,2026-02-05,12:55,커피포,군밤맛 커피포,NM-2000015,1,15900,15900,카드,한국
NB-2602-0193,2026-02-05,12:55,스낵,오란다 말차,NM-3000004,1,4500,4500,카드,한국
NB-2602-0194,2026-02-05,13:18,커피포,타로밀크티 커피포,NM-2000018,3,15900,47700,카드,홍콩
NB-2602-0194,2026-02-05,13:18,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,홍콩
NB-2602-0194,2026-02-05,13:18,커피포,말차라떼맛 커피포,NM-2000108,1,15900,15900,카드,홍콩
NB-2602-0195,2026-02-05,15:44,스낵,오란다 오리지널,NM-3000003,1,4500,4500,카드,대만
NB-2602-0195,2026-02-05,15:44,커피포,밀크카라멜맛 커피포,NM-2000114,1,15900,15900,카드,대만
NB-2602-0196,2026-02-05,12:23,커피포,바나나우유맛 커피포,NM-2000043,2,15900,31800,카드,태국
NB-2602-0196,2026-02-05,12:23,커피포,볶은쌀 커피포 10T,NM-2000004,1,14500,14500,카드,태국
NB-2602-0197,2026-02-05,15:33,커피포,볶은쌀 커피포 10T,NM-2000004,2,14500,29000,간편결제,일본
